t,va,vb,vc
968.1093,0.958925000623249,-0.786695253083806,-0.172229747539442
968.1094,0.96699827003916,-0.763372474771174,-0.203625795267986
968.1095,0.973277479584869,-0.740946726393642,-0.232330753191227
968.1096,0.980453719065679,-0.724800187561819,-0.25565353150386
968.1097,0.980453719065679,-0.695198199703478,-0.285255519362201
968.1098,0.987629958546489,-0.676360571066351,-0.311269387480138
968.1099,0.990321048351793,-0.647655613143111,-0.342665435208682
968.11,0.996600257897502,-0.624332834830478,-0.372267423067024
968.1101,1.00467352731341,-0.609083325933757,-0.395590201379656
968.1102,1.00287946744321,-0.572305098594605,-0.430574368848606
968.1103,1.00826164705382,-0.551673410087276,-0.456588236966542
968.1104,1.00826164705382,-0.51938033242363,-0.488881314630188
968.1105,1.01184976679422,-0.494263494240795,-0.517586272553428
968.1106,1.01454085659953,-0.470043685993061,-0.544497170606466
968.1107,1.01005570692402,-0.432368428718808,-0.577687278205212
968.1108,1.01095273685912,-0.407251590535973,-0.603701146323149
968.1109,1.00646758718362,-0.372267423067024,-0.634200164116592
968.111,1.00467352731341,-0.342665435208682,-0.662008092104731
968.1111,1.00198243750811,-0.31306344735034,-0.688918990157769
968.1112,0.993909168092198,-0.274491160140986,-0.719418007951212
968.1113,0.98852698848159,-0.244889172282644,-0.743637816198946
968.1114,0.982247778935881,-0.215287184424303,-0.766960594511579
968.1115,0.97417450951997,-0.183891136695759,-0.790283372824211
968.1116,0.96699827003916,-0.159671328448025,-0.807326941591135
968.1117,0.954439850947742,-0.126481220849278,-0.827958630098464
968.1118,0.943675491726527,-0.0977762629260375,-0.84589922880049
968.1119,0.931117072635109,-0.0672772451325946,-0.863839827502515
968.112,0.920352713413894,-0.0430574368848606,-0.877295276529034
968.1121,0.904206174582072,-0.0116613891563164,-0.892544785425755
968.1122,0.884471516009844,0.0242198082477341,-0.908691324257578
968.1123,0.862942797567414,0.058306945781582,-0.921249743348996
968.1124,0.842311109060085,0.0879089336399236,-0.930220042700008
968.1125,0.820782390617654,0.118407951433367,-0.939190342051021
968.1126,0.798356642240123,0.149803999161911,-0.948160641402033
968.1127,0.774136833992389,0.18478816663086,-0.958925000623249
968.1128,0.749917025744655,0.216184214359404,-0.966101240104059
968.1129,0.724800187561819,0.249374321958151,-0.97417450951997
968.113,0.702374439184288,0.272697100270784,-0.975071539455071
968.1131,0.674566511196149,0.307681267739733,-0.982247778935881
968.1132,0.649449673013313,0.338180285533176,-0.987629958546489
968.1133,0.622538774960276,0.36957633326172,-0.992115108221995
968.1134,0.594730846972136,0.404560500730669,-0.999291347702805
968.1135,0.570511038724402,0.430574368848606,-1.00108540757301
968.1136,0.541806080801162,0.464661506382453,-1.00646758718362
968.1137,0.517586272553428,0.489778344565289,-1.00736461711872
968.1138,0.487087254759985,0.523865482099137,-1.01095273685912
968.1139,0.458382296836745,0.553467469957478,-1.01184976679422
968.114,0.430574368848606,0.580378368010516,-1.01095273685912
968.1141,0.400972380990264,0.610877385803959,-1.01184976679422
968.1142,0.371370393131922,0.640479373662301,-1.01184976679422
968.1143,0.342665435208682,0.669184331585541,-1.01184976679422
968.1144,0.309475327609935,0.700580379314085,-1.01005570692402
968.1145,0.278079279881391,0.723903157626718,-1.00198243750811
968.1146,0.244889172282644,0.751711085614857,-0.996600257897502
968.1147,0.209905004813695,0.780416043538098,-0.990321048351793
968.1148,0.175817867279847,0.807326941591135,-0.983144808870983
968.1149,0.142627759681101,0.828855660033566,-0.971483419714666
968.115,0.112128741887658,0.84589922880049,-0.958027970688147
968.1151,0.0816297240942148,0.862045767632312,-0.943675491726527
968.1152,0.0520277362358732,0.87460418672373,-0.926631922959603
968.1153,0.020631688507329,0.891647755490654,-0.912279443997983
968.1154,-0.0116613891563164,0.906000234452274,-0.894338845295958
968.1155,-0.0385722872093542,0.914970533803287,-0.876398246593933
968.1156,-0.0672772451325946,0.925734893024502,-0.858457647891907
968.1157,-0.095982203055835,0.93829331211592,-0.842311109060085
968.1158,-0.123790131043974,0.946366581531831,-0.822576450487857
968.1159,-0.152495088967214,0.955336880882844,-0.802841791915629
968.116,-0.180303016955354,0.960719060493451,-0.780416043538098
968.1161,-0.208110944943493,0.964307180233856,-0.756196235290364
968.1162,-0.235021842996531,0.967895299974261,-0.732873456977731
968.1163,-0.267314920660176,0.979556689130578,-0.712241768470402
968.1164,-0.296916908518518,0.978659659195476,-0.681742750676959
968.1165,-0.329209986182163,0.984041838806084,-0.654831852623921
968.1166,-0.360606033910707,0.986732928611388,-0.626126894700681
968.1167,-0.392002081639251,0.991218078286894,-0.599215996647643
968.1168,-0.426089219173099,1.00198243750811,-0.57589321833501
968.1169,-0.452103087291036,0.998394317767704,-0.546291230476668
968.117,-0.48349913501958,1.00287946744321,-0.51938033242363
968.1171,-0.513101122877922,1.00467352731341,-0.491572404435491
968.1172,-0.542703110736263,1.00467352731341,-0.46197041657715
968.1173,-0.57589321833501,1.01274679672932,-0.436853578394314
968.1174,-0.601010056517845,1.00646758718362,-0.40545753066577
968.1175,-0.630612044376187,1.00826164705382,-0.377649602677631
968.1176,-0.657522942429225,1.00108540757301,-0.343562465143783
968.1177,-0.687124930287566,0.997497287832603,-0.310372357545037
968.1178,-0.716726918145908,0.9957032279624,-0.278976309816492
968.1179,-0.743637816198946,0.989424018416691,-0.245786202217746
968.118,-0.766063564576477,0.979556689130578,-0.2134931245541
968.1181,-0.78938634288911,0.970586389779565,-0.181200046890455
968.1182,-0.811812091266642,0.965204210168957,-0.153392118902316
968.1183,-0.831546749838869,0.957130940753046,-0.125584190914177
968.1184,-0.850384378475996,0.948160641402033,-0.0977762629260375
968.1185,-0.866530917307819,0.934705192375515,-0.0681742750676959
968.1186,-0.882677456139641,0.919455683478793,-0.0367782273391517
968.1187,-0.89613290516616,0.900618054841667,-0.00448514967550631
968.1188,-0.913176473933084,0.892544785425755,0.020631688507329
968.1189,-0.924837863089401,0.873707156788629,0.0511307063007719
968.119,-0.933808162440413,0.850384378475996,0.0834237839644173
968.1191,-0.944572521661628,0.830649719903768,0.11392280175786
968.1192,-0.951748761142438,0.808223971526237,0.143524789616202
968.1193,-0.962513120363654,0.793871492564616,0.168641627799037
968.1194,-0.965204210168957,0.764269504706275,0.200934705462683
968.1195,-0.971483419714666,0.740946726393642,0.230536693321024
968.1196,-0.976865599325274,0.714035828340604,0.26282977098467
968.1197,-0.984938868741185,0.691610079963073,0.293328788778113
968.1198,-0.990321048351793,0.669184331585541,0.321136716766252
968.1199,-0.990321048351793,0.636891253921896,0.353429794429897
968.12,-0.994806198027299,0.616259565414567,0.378546632612732
968.1201,-0.994806198027299,0.588451637426428,0.406354560600871
968.1202,-0.997497287832603,0.564231829178694,0.433265458653909
968.1203,-1.00467352731341,0.550776380152175,0.453897147161238
968.1204,-1.00108540757301,0.51220409294282,0.488881314630188
968.1205,-1.00467352731341,0.488881314630188,0.515792212683225
968.1206,-1.00377649737831,0.457485266901643,0.546291230476668
968.1207,-1.00557055724851,0.432368428718808,0.573202128529706
968.1208,-1.00646758718362,0.408148620471074,0.598318966712541
968.1209,-1.00198243750811,0.371370393131922,0.630612044376187
968.121,-1.00018837763791,0.340871375338479,0.659317002299427
968.1211,-0.996600257897502,0.308578297674834,0.688021960222668
968.1212,-0.992115108221995,0.276285220011189,0.715829888210807
968.1213,-0.987629958546489,0.249374321958151,0.738255636588338
968.1214,-0.980453719065679,0.216184214359404,0.764269504706275
968.1215,-0.968792329909362,0.17761192715005,0.791180402759313
968.1216,-0.958925000623249,0.145318849486404,0.813606151136844
968.1217,-0.948160641402033,0.112128741887658,0.836031899514376
968.1218,-0.937396282180818,0.0825267540293161,0.854869528151502
968.1219,-0.923043803219198,0.0493366464305694,0.873707156788629
968.122,-0.907794294322477,0.0179405987020252,0.889853695620451
968.1221,-0.892544785425755,-0.0116613891563164,0.904206174582072
968.1222,-0.875501216658831,-0.0394693171444555,0.914970533803287
968.1223,-0.857560617956806,-0.0690713050027971,0.926631922959603
968.1224,-0.836031899514376,-0.100467352731341,0.936499252245717
968.1225,-0.814503181071946,-0.130069340589683,0.944572521661628
968.1226,-0.791180402759313,-0.161465388318227,0.95264579107754
968.1227,-0.768754654381781,-0.189273316306366,0.958027970688147
968.1228,-0.743637816198946,-0.22066936403491,0.964307180233856
968.1229,-0.721212067821414,-0.248477292023049,0.969689359844464
968.123,-0.695198199703478,-0.278976309816492,0.97417450951997
968.1231,-0.66828730165044,-0.31306344735034,0.98135074900078
968.1232,-0.645861553272908,-0.337283255598074,0.983144808870983
968.1233,-0.616259565414567,-0.373164453002125,0.989424018416691
968.1234,-0.587554607491326,-0.409045650406175,0.996600257897502
968.1235,-0.563334799243592,-0.434162488589011,0.997497287832603
968.1236,-0.533732811385251,-0.470940715928162,1.00467352731341
968.1237,-0.508615973202415,-0.496954584046099,1.00557055724851
